fpr,tpr
0.0,0.0
0.0,0.003289473684210526
0.0,0.013157894736842105
0.0,0.05921052631578947
0.0,0.12828947368421054
0.0,0.14473684210526316
0.0,0.1875
0.0,0.20065789473684212
0.0,0.20723684210526316
0.00510204081632653,0.20723684210526316
0.00510204081632653,0.21710526315789475
0.01020408163265306,0.21710526315789475
0.01020408163265306,0.2565789473684211
0.015306122448979591,0.2565789473684211
0.015306122448979591,0.2631578947368421
0.015306122448979591,0.26973684210526316
0.015306122448979591,0.3223684210526316
0.025510204081632654,0.3223684210526316
0.025510204081632654,0.3848684210526316
0.025510204081632654,0.39144736842105265
0.025510204081632654,0.42105263157894735
0.030612244897959183,0.42105263157894735
0.030612244897959183,0.4605263157894737
0.03571428571428571,0.4605263157894737
0.03571428571428571,0.5
0.04081632653061224,0.5
0.04081632653061224,0.5164473684210527
0.04591836734693878,0.5164473684210527
0.04591836734693878,0.5592105263157895
0.05102040816326531,0.5592105263157895
0.05102040816326531,0.5723684210526315
0.05102040816326531,0.5789473684210527
0.05102040816326531,0.5888157894736842
0.05102040816326531,0.5986842105263158
0.05102040816326531,0.6019736842105263
0.061224489795918366,0.6019736842105263
0.061224489795918366,0.6414473684210527
0.061224489795918366,0.6480263157894737
0.061224489795918366,0.6513157894736842
0.061224489795918366,0.6644736842105263
0.061224489795918366,0.6875
0.07142857142857142,0.6875
0.07142857142857142,0.7039473684210527
0.07653061224489796,0.7039473684210527
0.07653061224489796,0.7072368421052632
0.08163265306122448,0.7072368421052632
0.08163265306122448,0.7105263157894737
0.08163265306122448,0.7171052631578947
0.08163265306122448,0.7532894736842105
0.08163265306122448,0.7598684210526315
0.08163265306122448,0.7730263157894737
0.08673469387755102,0.7730263157894737
0.08673469387755102,0.7796052631578947
0.10204081632653061,0.7796052631578947
0.10204081632653061,0.7960526315789473
0.11734693877551021,0.7960526315789473
0.11734693877551021,0.7993421052631579
0.12244897959183673,0.7993421052631579
0.12244897959183673,0.8026315789473685
0.12755102040816327,0.8026315789473685
0.12755102040816327,0.8157894736842105
0.1326530612244898,0.8157894736842105
0.1326530612244898,0.8223684210526315
0.1326530612244898,0.8256578947368421
0.1377551020408163,0.8256578947368421
0.1377551020408163,0.8289473684210527
0.14795918367346939,0.8289473684210527
0.14795918367346939,0.8355263157894737
0.15306122448979592,0.8355263157894737
0.15306122448979592,0.8519736842105263
0.15816326530612246,0.8519736842105263
0.15816326530612246,0.8552631578947368
0.18877551020408162,0.8552631578947368
0.18877551020408162,0.8618421052631579
0.20918367346938777,0.8618421052631579
0.20918367346938777,0.868421052631579
0.23979591836734693,0.868421052631579
0.23979591836734693,0.875
0.24489795918367346,0.875
0.24489795918367346,0.8848684210526315
0.2602040816326531,0.8848684210526315
0.2602040816326531,0.8914473684210527
0.2755102040816326,0.8914473684210527
0.2755102040816326,0.9013157894736842
0.28061224489795916,0.9013157894736842
0.28061224489795916,0.9046052631578947
0.29591836734693877,0.9046052631578947
0.29591836734693877,0.9078947368421053
0.3163265306122449,0.9078947368421053
0.3163265306122449,0.9111842105263158
0.32142857142857145,0.9111842105263158
0.32142857142857145,0.9177631578947368
0.32653061224489793,0.9177631578947368
0.32653061224489793,0.9210526315789473
0.33163265306122447,0.9210526315789473
0.33163265306122447,0.9243421052631579
0.34183673469387754,0.9243421052631579
0.34183673469387754,0.9276315789473685
0.35714285714285715,0.9276315789473685
0.35714285714285715,0.930921052631579
0.42857142857142855,0.930921052631579
0.42857142857142855,0.9375
0.4387755102040816,0.9375
0.4387755102040816,0.9407894736842105
0.45408163265306123,0.9407894736842105
0.45408163265306123,0.9473684210526315
0.5459183673469388,0.9473684210526315
0.5459183673469388,0.9539473684210527
0.5969387755102041,0.9539473684210527
0.5969387755102041,0.9605263157894737
0.6020408163265306,0.9605263157894737
0.6020408163265306,0.9638157894736842
0.6275510204081632,0.9638157894736842
0.6275510204081632,0.9703947368421053
0.6581632653061225,0.9703947368421053
0.6581632653061225,0.9769736842105263
0.6632653061224489,0.9769736842105263
0.6632653061224489,0.9802631578947368
0.6683673469387755,0.9802631578947368
0.6683673469387755,0.9835526315789473
0.7653061224489796,0.9835526315789473
0.7653061224489796,0.9868421052631579
0.7704081632653061,0.9868421052631579
0.7704081632653061,0.9901315789473685
0.826530612244898,0.9901315789473685
0.826530612244898,0.993421052631579
0.8826530612244898,0.993421052631579
0.8826530612244898,0.9967105263157895
0.9030612244897959,0.9967105263157895
0.9030612244897959,1.0
1.0,1.0
