fpr,tpr
0.0,0.0
0.0,0.034482758620689655
0.0,0.10727969348659004
0.0,0.2260536398467433
0.0,0.23754789272030652
0.0,0.2720306513409962
0.0,0.2796934865900383
0.0,0.28735632183908044
0.0,0.2950191570881226
0.0,0.38697318007662834
0.0041841004184100415,0.38697318007662834
0.0041841004184100415,0.4559386973180077
0.0041841004184100415,0.46360153256704983
0.0041841004184100415,0.4674329501915709
0.008368200836820083,0.4674329501915709
0.008368200836820083,0.47126436781609193
0.016736401673640166,0.47126436781609193
0.016736401673640166,0.5019157088122606
0.016736401673640166,0.5172413793103449
0.016736401673640166,0.6015325670498084
0.016736401673640166,0.6091954022988506
0.016736401673640166,0.6130268199233716
0.016736401673640166,0.6206896551724138
0.016736401673640166,0.6245210727969349
0.016736401673640166,0.632183908045977
0.016736401673640166,0.6819923371647509
0.016736401673640166,0.6896551724137931
0.016736401673640166,0.7203065134099617
0.016736401673640166,0.7279693486590039
0.016736401673640166,0.7471264367816092
0.02092050209205021,0.7471264367816092
0.02092050209205021,0.7509578544061303
0.02510460251046025,0.7509578544061303
0.02510460251046025,0.7586206896551724
0.029288702928870293,0.7586206896551724
0.029288702928870293,0.7624521072796935
0.03347280334728033,0.7624521072796935
0.03347280334728033,0.7777777777777778
0.03347280334728033,0.7854406130268199
0.03347280334728033,0.789272030651341
0.03765690376569038,0.789272030651341
0.03765690376569038,0.7969348659003831
0.03765690376569038,0.8045977011494253
0.0502092050209205,0.8045977011494253
0.0502092050209205,0.8122605363984674
0.058577405857740586,0.8122605363984674
0.058577405857740586,0.8160919540229885
0.058577405857740586,0.8237547892720306
0.07112970711297072,0.8237547892720306
0.07112970711297072,0.8314176245210728
0.07531380753138076,0.8314176245210728
0.07531380753138076,0.8352490421455939
0.09623430962343096,0.8352490421455939
0.09623430962343096,0.842911877394636
0.100418410041841,0.842911877394636
0.100418410041841,0.8467432950191571
0.11297071129707113,0.8467432950191571
0.11297071129707113,0.8544061302681992
0.11715481171548117,0.8544061302681992
0.11715481171548117,0.8582375478927203
0.12133891213389121,0.8582375478927203
0.12133891213389121,0.8697318007662835
0.14644351464435146,0.8697318007662835
0.14644351464435146,0.8735632183908046
0.1506276150627615,0.8735632183908046
0.1506276150627615,0.8773946360153256
0.15481171548117154,0.8773946360153256
0.15481171548117154,0.8888888888888888
0.1589958158995816,0.8888888888888888
0.1589958158995816,0.89272030651341
0.16317991631799164,0.89272030651341
0.16317991631799164,0.896551724137931
0.18828451882845187,0.896551724137931
0.18828451882845187,0.9042145593869731
0.19246861924686193,0.9042145593869731
0.19246861924686193,0.9118773946360154
0.20502092050209206,0.9118773946360154
0.20502092050209206,0.9233716475095786
0.21338912133891214,0.9233716475095786
0.21338912133891214,0.9272030651340997
0.2175732217573222,0.9272030651340997
0.2175732217573222,0.9310344827586207
0.2217573221757322,0.9310344827586207
0.2217573221757322,0.9348659003831418
0.22594142259414227,0.9348659003831418
0.22594142259414227,0.946360153256705
0.24267782426778242,0.946360153256705
0.24267782426778242,0.9540229885057471
0.24686192468619247,0.9540229885057471
0.24686192468619247,0.9616858237547893
0.2803347280334728,0.9616858237547893
0.2803347280334728,0.9655172413793104
0.3179916317991632,0.9655172413793104
0.3179916317991632,0.9693486590038314
0.3263598326359833,0.9693486590038314
0.3263598326359833,0.9731800766283525
0.33472803347280333,0.9731800766283525
0.33472803347280333,0.9770114942528736
0.3807531380753138,0.9770114942528736
0.3807531380753138,0.9808429118773946
0.38493723849372385,0.9808429118773946
0.38493723849372385,0.9846743295019157
0.3891213389121339,0.9846743295019157
0.3891213389121339,0.9885057471264368
0.40585774058577406,0.9885057471264368
0.40585774058577406,0.9923371647509579
0.5899581589958159,0.9923371647509579
0.5899581589958159,0.9961685823754789
0.602510460251046,0.9961685823754789
0.602510460251046,1.0
1.0,1.0
